2021-11-12T20:58:00.359+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:01.370+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:02.385+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:03.400+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:04.414+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:05.427+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:06.442+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:07.455+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:08.463+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:09.476+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:10.487+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:11.489+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:12.502+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:13.516+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:14.528+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,78,Default task
2021-11-12T20:58:15.534+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,78,Default task
2021-11-12T20:58:16.542+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,76,Default task
2021-11-12T20:58:17.550+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:18.562+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:19.571+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,33,Default task
2021-11-12T20:58:20.585+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,105,Default task
2021-11-12T20:58:21.593+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:22.607+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:23.619+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,33,107,Default task
2021-11-12T20:58:24.632+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T20:58:25.634+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
